   -4.33637E-07    -3.84930E-07    -3.72943E-07    -3.69992E-07    -3.69266E-07    -3.69087E-07    -3.69043E-07    -3.69033E-07    -3.69030E-07    -3.69029E-07
    3.01551E-05     7.42183E-06     1.82667E-06     4.49583E-07     1.10652E-07     2.72339E-08     6.70309E-09     1.65079E-09     4.10837E-10     1.21515E-10
    3.98536E-05     1.73476E-05     1.18084E-05     1.04451E-05     1.01095E-05     1.00270E-05     1.00066E-05     1.00016E-05     1.00004E-05     1.00001E-05
    1.00000E-16     1.00000E-16     1.00000E-16     1.00000E-16     1.00000E-16     1.00000E-16     1.00000E-16     1.00000E-16     1.00000E-16     1.00000E-16
    7.00087E-05     2.47694E-05     1.36351E-05     1.08947E-05     1.02202E-05     1.00542E-05     1.00133E-05     1.00033E-05     1.00008E-05     1.00002E-05
    9.86588E-04     9.97053E-04     9.99629E-04     1.00026E-03     1.00042E-03     1.00046E-03     1.00047E-03     1.00047E-03     1.00047E-03     1.00047E-03
    8.59750E-06     2.86991E-06     1.46022E-06     1.11327E-06     1.02788E-06     1.00686E-06     1.00169E-06     1.00042E-06     1.00010E-06     1.00003E-06
