    1.00000E+00     1.00002E+00     1.00010E+00     1.00057E+00     1.00310E+00     1.01690E+00     1.09212E+00     1.50201E+00     3.73568E+00     1.59081E+01     8.22414E+01     4.57242E+01     2.56211E+01     1.45542E+01     8.46172E+00     5.10775E+00     3.26136E+00     2.24490E+00     1.68533E+00     1.37728E+00     1.20770E+00     1.11434E+00     1.06295E+00     1.03465E+00     1.01908E+00     1.01050E+00     1.00578E+00     1.00319E+00     1.00177E+00     1.00106E+00
    7.78433E-06     3.89217E-05     2.10177E-04     1.14430E-03     6.23525E-03     3.39786E-02     1.85166E-01     1.00906E+00     5.49886E+00     2.99660E+01     1.63299E+02     8.98979E+01     4.94897E+01     2.72446E+01     1.49984E+01     8.25679E+00     4.54545E+00     2.50232E+00     1.37755E+00     7.58356E-01     4.17483E-01     2.29829E-01     1.26523E-01     6.96522E-02     3.83443E-02     2.11091E-02     1.16219E-02     6.40389E-03     3.55772E-03     2.13463E-03
