    9.96706E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02   -3.19382E-02
    1.00000E-03    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09    1.00000E-09
