'temp' 1 25.0
'cdbr2(aq)' 2   1.00 'cd+2'   2.00 'br-'  -3.0000  0.0  0.0
'cdseo4(aq)' 2   1.00 'cd+2'   1.00 'seo4-2'  -2.2700  3.0  0.0
'clo-' 2   0.50 'o2(g)'   1.00 'cl-'  16.5506  4.0 -1.0
'clo2-' 2   1.00 'cl-'   1.00 'o2(g)'  26.0063  4.0 -1.0
'clo3-' 2   1.00 'cl-'   1.50 'o2(g)'  21.6083  4.0 -1.0
'cn-' 4  -2.50 'o2(g)'   1.00 'h+'   1.00 'hco3-'   1.00 'no3-' 110.9049  4.0 -1.0
'co(hs)2(aq)' 2   1.00 'co+2'   2.00 'hs-'  -9.0306  3.0  0.0
'co(oh)2(aq)' 2  -2.00 'h+'   1.00 'co+2'  18.8000  3.0  0.0
'co(oh)4-2' 2   1.00 'co+2'   4.00 'oh-' -10.2000  4.0 -2.0
'co2(oh)3+' 2  -3.00 'h+'   2.00 'co+2'  11.2000  4.0  1.0
'co4(oh)4+4' 2   4.00 'co+2'   4.00 'oh-' -25.6000  5.5  4.0
'cobr2(aq)' 2   1.00 'co+2'   2.00 'br-'   0.0358  3.0  0.0
'cocl+' 2   1.00 'cl-'   1.00 'co+2'  -0.1547  4.0  1.0
'cohs+' 2   1.00 'co+2'   1.00 'hs-'  -5.9813  4.0  1.0
'coi2(aq)' 2   1.00 'co+2'   2.00 'i-'   0.0944  3.0  0.0
'cono3+' 2   1.00 'co+2'   1.00 'no3-'  -0.2000  4.0  1.0
'cooh+' 2  -1.00 'h+'   1.00 'co+2'  10.0150  4.0  1.0
'cos2o3(aq)' 4  -2.00 'o2(g)'   1.00 'co+2'   2.00 'h+'   2.00 'so4-2' 126.9365  3.0  0.0
'coseo4(aq)' 2   1.00 'co+2'   1.00 'seo4-2'  -2.7000  3.0  0.0
'coso4(aq)' 2   1.00 'co+2'   1.00 'so4-2'  -0.0436  3.0  0.0
'cr(oh)2+' 2  -2.00 'h+'   1.00 'cr+3'   9.7000  4.0  1.0
'cr(oh)3(aq)' 2  -3.00 'h+'   1.00 'cr+3'  18.0000  3.0  0.0
'cr(oh)4-' 2  -4.00 'h+'   1.00 'cr+3'  27.4000  4.0 -1.0
'cr2(oh)2+4' 2  -2.00 'h+'   2.00 'cr+3'   5.0600  5.5  4.0
'cr2o7-2' 2   2.00 'cro4-2'   2.00 'h+' -14.5192  4.0 -2.0
'cr3(oh)4(5+)' 2  -4.00 'h+'   3.00 'cr+3'   8.1500  6.0  5.0
'crbr+2' 2   1.00 'br-'   1.00 'cr+3'   2.7815  4.5  2.0
'crcl+2' 2   1.00 'cl-'   1.00 'cr+3'   0.1493  4.5  2.0
'crcl2+' 2   1.00 'cr+3'   2.00 'cl-'  -0.1593  4.0  1.0
'cro3cl-' 4  -3.00 'h+'   0.75 'o2(g)'   1.00 'cl-'   1.00 'cr+3'   3.0311  4.0 -1.0
'croh+2' 2  -1.00 'h+'   1.00 'cr+3'   4.0000  4.5  2.0
'csbr(aq)' 2   1.00 'br-'   1.00 'cs+'   0.2712  0.0  0.0
'cscl(aq)' 2   1.00 'cl-'   1.00 'cs+'   0.1385  0.0  0.0
'csi(aq)' 2   1.00 'cs+'   1.00 'i-'  -0.2639  0.0  0.0
'cu(co3)2-2' 2   1.00 'cu+2'   2.00 'co3-2' -10.1818  4.0 -2.0
'cu(nh3)2+' 3  -2.00 'h+'   1.00 'cu+'   2.00 'nh4+'   7.9020  4.0  1.0
'cu(nh3)2+2' 3  -2.00 'h+'   1.00 'cu+2'   2.00 'nh4+'  11.0309  4.5  2.0
'cu(nh3)3+2' 3  -3.00 'h+'   1.00 'cu+2'   3.00 'nh4+'  17.4519  4.5  2.0
'cu(no2)2(aq)' 2   1.00 'cu+2'   2.00 'no2-'  -3.0300  3.0  0.0
'cucl+' 2   1.00 'cl-'   1.00 'cu+2'  -0.4370  4.0  1.0
'cucl2(aq)' 2   1.00 'cu+2'   2.00 'cl-'  -0.1585  3.0  0.0
'cucl2-' 2   1.00 'cu+'   2.00 'cl-'  -4.8212  4.0 -1.0
'cucl3-2' 2   1.00 'cu+'   3.00 'cl-'  -5.6289  4.0 -2.0
'cucl4-2' 2   1.00 'cu+2'   4.00 'cl-'   4.5681  4.0 -2.0
'cuco3(aq)' 2   1.00 'co3-2'   1.00 'cu+2'  -6.9553  3.0  0.0
'cuco3(oh)2-2' 3  -2.00 'h+'   1.00 'co3-2'   1.00 'cu+2'  13.1152  4.0 -2.0
'cuf+' 2   1.00 'cu+2'   1.00 'f-'  -1.2000  4.0  1.0
'cuh2po4+' 2   1.00 'cu+2'   1.00 'h2po4-'  -1.5900  4.0  1.0
'cuhpo4(aq)' 2   1.00 'cu+2'   1.00 'hpo4-2'  -4.0600  3.0  0.0
'cunh3+' 3  -1.00 'h+'   1.00 'cu+'   1.00 'nh4+'   3.3110  4.0  1.0
'cunh3+2' 3  -1.00 'h+'   1.00 'cu+2'   1.00 'nh4+'   5.2010  4.5  2.0
'cuno2+' 2   1.00 'cu+2'   1.00 'no2-'  -2.0200  4.0  1.0
'cuo2-2' 2  -4.00 'h+'   1.00 'cu+2'  39.4497  4.0 -2.0
'cuoh+' 2  -1.00 'h+'   1.00 'cu+2'   7.2875  4.0  1.0
'cupo4-' 2   1.00 'cu+2'   1.00 'po4-3'  -6.4000  4.0 -1.0
'e-' 2  -0.25 'o2(g)'  -1.00 'h+'  20.7500  1.0 -1.0
'ethanamine(aq)' 4  -1.00 'h+'  -1.00 'no3-'   2.00 'methanamine(aq)'   2.00 'o2(g)' -63.7530  3.0  0.0
'ethanol(aq)' 1   2.00 'methanol(aq)' -11.6678  3.0  0.0
'ethylbenzene(aq)' 2  -1.50 'o2(g)'   4.00 'benzene(aq)' 102.1688  3.0  0.0
'ethylene(aq)' 2   0.50 'o2(g)'   1.00 'ethane(aq)' -24.4470  3.0  0.0
'ethyne(aq)' 2   1.00 'ethane(aq)'   1.00 'o2(g)' -42.2208  3.0  0.0
'eu(co3)2-' 2   1.00 'eu+3'   2.00 'co3-2' -12.2583  4.0 -1.0
'eu(co3)3-3' 2   1.00 'eu+3'   3.00 'co3-2' -14.1709  4.0 -3.0
'eu(hco3)+2' 2   1.00 'eu+3'   1.00 'hco3-'  -1.5937  4.5  2.0
'eu(oh)(co3)2-2' 3  -1.00 'h+'   1.00 'eu+3'   2.00 'co3-2'  -5.4816  4.0 -2.0
'eu(oh)2+' 2  -2.00 'h+'   1.00 'eu+3'  14.8609  4.0  1.0
'eu(oh)2co3-' 3  -2.00 'h+'   1.00 'co3-2'   1.00 'eu+3'   7.5174  4.0 -1.0
'eu(oh)3(aq)' 2  -3.00 'h+'   1.00 'eu+3'  24.1253  3.0  0.0
'eu(oh)4-' 2  -4.00 'h+'   1.00 'eu+3'  36.5958  4.0 -1.0
'eu(oh)co3(aq)' 3  -1.00 'h+'   1.00 'co3-2'   1.00 'eu+3'  -1.8347  3.0  0.0
'eu(so4)2-' 2   1.00 'eu+3'   2.00 'so4-2'  -5.4693  4.0 -1.0
'eu2(oh)2+4' 2  -2.00 'h+'   2.00 'eu+3'   6.9182  5.5  4.0
'eubr+2' 2   1.00 'br-'   1.00 'eu+3'  -0.5572  4.5  2.0
'eubr2+' 2   1.00 'eu+3'   2.00 'br-'  -0.2145  4.0  1.0
'eubro3+2' 3   1.00 'br-'   1.00 'eu+3'   1.50 'o2(g)'  16.9095  4.5  2.0
'eucl+2' 2   1.00 'cl-'   1.00 'eu+3'  -0.6915  4.5  2.0
'eucl2+' 2   1.00 'eu+3'   2.00 'cl-'  -0.2553  4.0  1.0
'euco3+' 2   1.00 'co3-2'   1.00 'eu+3'  -7.8055  4.0  1.0
'euf+2' 2   1.00 'eu+3'   1.00 'f-'  -3.6416  4.5  2.0
'euf2+' 2   1.00 'eu+3'   2.00 'f-'  -6.0854  4.0  1.0
'euio3+2' 3   1.00 'eu+3'   1.00 'i-'   1.50 'o2(g)' -15.4894  4.5  2.0
'euno3+2' 2   1.00 'eu+3'   1.00 'no3-'  -1.0392  4.5  2.0
'euoh+2' 2  -1.00 'h+'   1.00 'eu+3'   7.8214  4.5  2.0
'euso4+' 2   1.00 'eu+3'   1.00 'so4-2'  -3.9029  4.0  1.0
'fe(ch3coo)2(aq)' 3  -2.00 'h+'   1.00 'fe+2'   2.00 'acetic~acid(aq)'   7.0295  0.0  0.0
'fe(ch3coo)2+' 3  -2.00 'h+'   1.00 'fe+3'   2.00 'acetic~acid(aq)'  -7.5700  4.0  1.0
'fe(ch3coo)3(aq)' 3  -3.00 'h+'   1.00 'fe+3'   3.00 'acetic~acid(aq)'  -8.6200  3.0  0.0
'fe(oh)2(aq)' 2  -2.00 'h+'   1.00 'fe+2'  20.6000  3.0  0.0
'fe(oh)2+' 2  -2.00 'h+'   1.00 'fe+3'   5.6700  4.0  1.0
'fe(oh)2+_k' 2  -2.00 'h+'   1.00 'fe+3_k'   5.6700  4.0  1.0
'fe(oh)3(aq)' 2  -3.00 'h+'   1.00 'fe+3'  12.1728  3.0  0.0
'fe(oh)3(aq)_k' 2  -3.00 'h+'   1.00 'fe+3_k'  12.1728  3.0  0.0
'fe(oh)3-' 2  -3.00 'h+'   1.00 'fe+2'  32.9622  4.0 -1.0
'fe(oh)4-' 2  -4.00 'h+'   1.00 'fe+3'  21.6000  4.0 -1.0
'fe(oh)4-_k' 2  -4.00 'h+'   1.00 'fe+3_k'  21.6000  4.0 -1.0
'fe(oh)4-2' 2  -4.00 'h+'   1.00 'fe+2'  32.9900  4.0 -2.0
'fe(so4)2-' 2   1.00 'fe+3'   2.00 'so4-2'  -3.2137  4.0 -1.0
'fe2(oh)2+4' 2  -2.00 'h+'   2.00 'fe+3'   7.2826  5.5  4.0
'fe3(oh)4(5+)' 2  -4.00 'h+'   3.00 'fe+3'   6.3000  6.0  5.0
'fech3coo+' 3  -1.00 'h+'   1.00 'acetic~acid(aq)'   1.00 'fe+2'   3.4671  4.0  1.0
'fech3coo+2' 3  -1.00 'h+'   1.00 'acetic~acid(aq)'   1.00 'fe+3'  -4.0200  4.5  2.0
'fecl+' 2   1.00 'cl-'   1.00 'fe+2'   0.1605  4.0  1.0
'fecl+2' 2   1.00 'cl-'   1.00 'fe+3'   0.8108  4.5  2.0
'fecl2(aq)' 2   1.00 'fe+2'   2.00 'cl-'   2.4541  0.0  0.0
'fecl3(aq)' 2   1.00 'fe+3'   3.00 'cl-'  -1.3000  0.0  0.0
'fecl2+' 2   1.00 'fe+3'   2.00 'cl-'  -2.1300  4.0  1.0
'fecl4-' 2   1.00 'fe+3'   4.00 'cl-'   0.7900  4.0 -1.0
'fecl4-2' 2   1.00 'fe+2'   4.00 'cl-'   1.9000  4.0 -2.0
'feco3(aq)' 2   1.00 'co3-2'   1.00 'fe+2'  -4.7300  3.0  0.0
'feco3+' 2   1.00 'co3-2'   1.00 'fe+3'  -9.7200  4.0  1.0
'fef+' 2   1.00 'f-'   1.00 'fe+2'  -1.3600  4.0  1.0
'fef+2' 2   1.00 'f-'   1.00 'fe+3'  -4.1365  4.5  2.0
'fef2+' 2   1.00 'fe+3'   2.00 'f-'  -8.3498  4.0  1.0
'feh2po4+' 2   1.00 'fe+2'   1.00 'h2po4-'  -2.7000  4.0  1.0
'feh2po4+2' 2   1.00 'fe+3'   1.00 'h2po4-'  -4.1700  4.5  2.0
'fehco3+' 2   1.00 'fe+2'   1.00 'hco3-'  -2.0500  4.0  1.0
'fehpo4(aq)' 2   1.00 'fe+2'   1.00 'hpo4-2'  -3.6000  3.0  0.0
'fehpo4+' 2   1.00 'fe+3'   1.00 'hpo4-2' -10.1800  4.0  1.0
'fehseo3+2' 3   1.00 'fe+3'   1.00 'h+'   1.00 'seo3-2'  -3.7500  4.5  2.0
'fehso4+2' 3   1.00 'fe+3'   1.00 'h+'   1.00 'so4-2'  -1.5400  4.5  2.0
'feno2+2' 2   1.00 'fe+3'   1.00 'no2-'  -3.1500  4.5  2.0
'feno3+2' 2   1.00 'fe+3'   1.00 'no3-'  -1.0000  4.5  2.0
'feo(aq)' 2   1.00 'fe+2'  -2.00 'h+'  21.0360  3.0  0.0
'feoh+' 2  -1.00 'h+'   1.00 'fe+2'  10.8950  4.0  1.0
'feoh+2' 2  -1.00 'h+'   1.00 'fe+3'   4.3815  4.5  2.0
'fepo4-' 2   1.00 'fe+2'   1.00 'po4-3'  -7.9300  4.0 -1.0
'feso4(aq)' 2   1.00 'fe+2'   1.00 'so4-2'  -2.2000  3.0  0.0
'feso4+' 2   1.00 'fe+3'   1.00 'so4-2'  -1.9276  4.0  1.0
'formate' 3  -1.00 'h+'   0.50 'acetic~acid(aq)'   0.50 'o2(g)' -26.7416  4.0 -1.0
'formic~acid(aq)' 2   0.50 'acetic~acid(aq)'   0.50 'o2(g)' -30.4945  3.0  0.0
'glutamic~acid(aq)' 4  -1.50 'h+'  -1.50 'no3-'   2.25 'o2(g)'   2.50 'glycine(aq)' -35.1134  3.0  0.0
'glutamine(aq)' 4  -0.50 'h+'  -0.50 'no3-'   0.25 'o2(g)'   2.50 'glycine(aq)'  18.3279  3.0  0.0
'h(o-phth)-' 2   1.00 '(o-phth)-2'   1.00 'h+'  -5.4080  4.0 -1.0
'h2(o-phth)(aq)' 2   1.00 '(o-phth)-2'   2.00 'h+'  -8.3580  3.0  0.0
'h2cro4(aq)' 2   1.00 'cro4-2'   2.00 'h+'  -5.1750  3.0  0.0
'h2f2(aq)' 2   2.00 'f-'   2.00 'h+'  -6.7680  3.0  0.0
'h2p2o7-2' 2   2.00 'h+'   2.00 'hpo4-2' -12.0709  4.0 -2.0
'h2po3f(aq)' 3   1.00 'f-'   1.00 'hpo4-2'   3.00 'h+' -12.1047  3.0  0.0
'h2s(aq)' 2   1.00 'h+'   1.00 'hs-'  -6.9877  3.0  0.0
'h2se(aq)' 2   1.00 'se-2'   2.00 'h+' -18.7606  3.0  0.0
'h2seo3(aq)' 2   1.00 'seo3-2'   2.00 'h+'  -9.8589  3.0  0.0
'h2sio4-2' 2  -2.00 'h+'   1.00 'sio2(aq)'  22.9116  4.0 -2.0
'h2so3(aq)' 2   1.00 'so3-2'   2.00 'h+'  -9.2135  3.0  0.0
'h2so4(aq)' 2   1.00 'so4-2'   2.00 'h+'   1.0200  3.0  0.0
'h2vo4-' 3  -3.00 'h+'   0.25 'o2(g)'   1.00 'vo+2'   3.2394  4.0 -1.0
'h3aso3(aq)' 3  -0.50 'o2(g)'   1.00 'h+'   1.00 'h2aso4-'  19.9108  3.0  0.0
'h3aso4(aq)' 2   1.00 'h+'   1.00 'h2aso4-'  -2.2492  3.0  0.0
'h3p2o7-' 2   2.00 'hpo4-2'   3.00 'h+' -14.4165  4.0 -1.0
'h3po4(aq)' 2   1.00 'hpo4-2'   2.00 'h+'  -9.3751  3.0  0.0
'h3sio4-' 2  -1.00 'h+'   1.00 'sio2(aq)'   9.8120  4.0 -1.0
'h4(h2sio4)4-4' 2  -4.00 'h+'   4.00 'sio2(aq)'  35.7464  4.0 -4.0
'h4p2o7(aq)' 2   2.00 'hpo4-2'   4.00 'h+' -15.2165  3.0  0.0
'h6(h2sio4)4-2' 2  -2.00 'h+'   4.00 'sio2(aq)'  13.4464  4.0 -2.0
'haso2(aq)' 3  -0.50 'o2(g)'   1.00 'h+'   1.00 'h2aso4-'  19.8367  3.0  0.0
'haso3f-' 3   1.00 'f-'   1.00 'h+'   1.00 'h2aso4-' -46.1158  4.0 -1.0
'haso4-2' 2  -1.00 'h+'   1.00 'h2aso4-'   6.7583  4.0 -2.0
'hass2(aq)' 3   1.00 'h2aso3-'   2.00 'hs-'   3.00 'h+' -30.5010  3.0  0.0
'hbro(aq)' 3   0.50 'o2(g)'   1.00 'br-'   1.00 'h+'   3.9692  3.0  0.0
'hcl(aq)' 2   1.00 'cl-'   1.00 'h+'   0.6700  3.0  0.0
'hclo(aq)' 3   0.50 'o2(g)'   1.00 'cl-'   1.00 'h+'   8.9821  3.0  0.0
'hclo2(aq)' 3   1.00 'cl-'   1.00 'h+'   1.00 'o2(g)'  22.8363  3.0  0.0
'hcoo2-' 2  -3.00 'h+'   1.00 'co+2'  21.2430  4.0 -1.0
'hcro4-' 2   1.00 'cro4-2'   1.00 'h+'  -6.4944  4.0 -1.0
'heptanoate' 3  -2.50 'o2(g)'  -1.00 'h+'   3.50 'acetic~acid(aq)' 185.6486  4.0 -1.0
'heptanoic~acid(aq)' 2  -2.50 'o2(g)'   3.50 'acetic~acid(aq)' 180.6935  3.0  0.0
'hexanoate' 3  -2.00 'o2(g)'  -1.00 'h+'   3.00 'acetic~acid(aq)' 149.4087  4.0 -1.0
'hexanoic~acid(aq)' 2  -2.00 'o2(g)'   3.00 'acetic~acid(aq)' 144.5489  3.0  0.0
'hf(aq)' 2   1.00 'f-'   1.00 'h+'  -3.1681  3.0  0.0
'hf2-' 2   1.00 'h+'   2.00 'f-'  -2.5509  4.0 -1.0
'hfeo2-' 2   1.00 'fe+2'  -3.00 'h+'  33.9880  4.0 -1.0
'hio3(aq)' 3   1.00 'h+'   1.00 'i-'   1.50 'o2(g)' -13.8186  3.0  0.0
'hn3(aq)' 2   1.00 'h+'   1.00 'n3-'  -4.7004  3.0  0.0
'hnio2-' 2   1.00 'ni+2'  -3.00 'h+'  31.3620  4.0 -1.0
'hno2(aq)' 2   1.00 'h+'   1.00 'no2-'  -3.2206  3.0  0.0
'hno3(aq)' 2   1.00 'h+'   1.00 'no3-'   1.3025  3.0  0.0
'ho2-' 2   0.50 'o2(g)'   1.00 'oh-'  15.7560  4.0 -1.0
'hp2o7-3' 2   1.00 'h+'   2.00 'hpo4-2'  -5.4498  4.0 -3.0
'hpbo2-' 2   1.00 'pb+2'  -3.00 'h+'  27.9450  4.0 -1.0
'hpo3f-' 3   1.00 'f-'   1.00 'hpo4-2'   2.00 'h+' -11.2988  4.0 -1.0
'hruo5-' 2  -1.00 'h+'   1.00 'ruo4(aq)'  11.5244  4.0 -1.0
'hs2o3-' 3  -2.00 'o2(g)'   2.00 'so4-2'   3.00 'h+' 126.7287  4.0 -1.0
'hse-' 3  -1.50 'o2(g)'   1.00 'h+'   1.00 'seo3-2'  72.4944  4.0 -1.0
'hseo3-' 2   1.00 'h+'   1.00 'seo3-2'  -7.2861  4.0 -1.0
'hseo4-' 2   1.00 'h+'   1.00 'seo4-2'  -1.9058  4.0 -1.0
'hsio3-' 2  -1.00 'h+'   1.00 'sio2(aq)'   9.9525  4.0 -1.0
'hso3-' 3  -0.50 'o2(g)'   1.00 'h+'   1.00 'so4-2'  37.9698  4.0 -1.0
'hso4-' 2   1.00 'h+'   1.00 'so4-2'  -1.9791  4.0 -1.0
'hso5-' 3   0.50 'o2(g)'   1.00 'h+'   1.00 'so4-2'  18.7357  4.0 -1.0
'hvo4-2' 3  -4.00 'h+'   0.25 'o2(g)'   1.00 'vo+2'  11.3024  4.0 -2.0
'hzno2-' 2   1.00 'zn+2'  -3.00 'h+'  28.3200  4.0 -1.0
'i3-' 3   0.50 'o2(g)'   2.00 'h+'   3.00 'i-' -23.2786  4.0 -1.0
'io-' 2   0.50 'o2(g)'   1.00 'i-'   2.3529  4.0 -1.0
'io4-' 2   1.00 'i-'   2.00 'o2(g)'  -1.1655  4.0 -1.0
'isoleucine(aq)' 4  -2.00 'h+'  -2.00 'no3-'   1.00 'o2(g)'   3.00 'glycine(aq)'  95.7600  3.0  0.0
'kbr(aq)' 2   1.00 'br-'   1.00 'k+'   1.7372  0.0  0.0
'kcl(aq)' 2   1.00 'cl-'   1.00 'k+'   1.4946  0.0  0.0
'khpo4-' 2   1.00 'hpo4-2'   1.00 'k+'  -0.7800  4.0 -1.0
'khso4(aq)' 3   1.00 'h+'   1.00 'k+'   1.00 'so4-2'  -0.8136  0.0  0.0
'ki(aq)' 2   1.00 'i-'   1.00 'k+'   1.5980  0.0  0.0
'koh(aq)' 2  -1.00 'h+'   1.00 'k+'  14.4600  0.0  0.0
'kp2o7-3' 2   1.00 'k+'   2.00 'hpo4-2'   1.6439  4.0 -3.0
'kso4-' 2   1.00 'k+'   1.00 'so4-2'  -0.8796  4.0 -1.0
'leucine(aq)' 4  -2.00 'h+'  -2.00 'no3-'   1.00 'o2(g)'   3.00 'glycine(aq)'  95.9066  3.0  0.0
'licl(aq)' 2   1.00 'cl-'   1.00 'li+'   1.5115  0.0  0.0
'lioh(aq)' 2  -1.00 'h+'   1.00 'li+'  13.6400  3.0  0.0
'liso4-' 2   1.00 'li+'   1.00 'so4-2'  -0.7700  4.0 -1.0
'methionine(aq)' 5  -1.50 'no3-'  -0.75 'o2(g)'   0.50 'h+'   1.00 'so4-2'   2.50 'glycine(aq)' 134.0133  3.0  0.0
'mg(h3sio4)2(aq)' 3  -2.00 'h+'   1.00 'mg+2'   2.00 'sio2(aq)'  13.7232  3.0  0.0
'mg4(oh)4+4' 2  -4.00 'h+'   4.00 'mg+2'  39.7500  5.5  4.0
'mgb(oh)4+' 3  -1.00 'h+'   1.00 'b(oh)3(aq)'   1.00 'mg+2'   7.3467  4.0  1.0
'mgch3coo+' 3  -1.00 'h+'   1.00 'acetic~acid(aq)'   1.00 'mg+2'   3.4872  4.0  1.0
'mgcl+' 2   1.00 'cl-'   1.00 'mg+2'   0.1349  4.0  1.0
'mgco3(aq)' 2   1.00 'co3-2'   1.00 'mg+2'  -2.9789  0.0  0.0
'mgf+' 2   1.00 'f-'   1.00 'mg+2'  -1.3524  4.0  1.0
'mgh2po4+' 2   1.00 'h2po4-'   1.00 'mg+2'  -1.6600  4.0  1.0
'mgh2sio4(aq)' 3  -2.00 'h+'   1.00 'mg+2'   1.00 'sio2(aq)'  17.4816  3.0  0.0
'mgh3sio4+' 3  -1.00 'h+'   1.00 'mg+2'   1.00 'sio2(aq)'   8.5416  4.0  1.0
'mghco3+' 2   1.00 'hco3-'   1.00 'mg+2'  -1.0357  4.0  1.0
'mghp2o7-' 3   1.00 'h+'   1.00 'mg+2'   2.00 'hpo4-2'  -4.4600  4.0 -1.0
'mghpo4(aq)' 2   1.00 'hpo4-2'   1.00 'mg+2'  -2.9100  3.0  0.0
'mgoh+' 2   1.00 'mg+2'   1.00 'oh-'  -2.2100  4.0  1.0
'mgp2o7-2' 2   1.00 'mg+2'   2.00 'hpo4-2'  -3.4561  4.0 -2.0
'mgpo4-' 2   1.00 'mg+2'   1.00 'po4-3'  -6.5890  4.0 -1.0
'mgso4(aq)' 2   1.00 'mg+2'   1.00 'so4-2'  -2.4117  3.0  0.0
'mn(no3)2(aq)' 2   1.00 'mn+2'   2.00 'no3-'  -0.6000  3.0  0.0
'mn(oh)2(aq)' 2  -2.00 'h+'   1.00 'mn+2'  22.2000  3.0  0.0
'mn(oh)3-' 2  -3.00 'h+'   1.00 'mn+2'  34.2278  4.0 -1.0
'mn(oh)4-2' 2  -4.00 'h+'   1.00 'mn+2'  48.3000  4.0 -2.0
'mn2(oh)3+' 2  -3.00 'h+'   2.00 'mn+2'  23.9000  4.0  1.0
'mn2oh+3' 2  -1.00 'h+'   2.00 'mn+2'  10.5600  5.0  3.0
'mncl+' 2   1.00 'cl-'   1.00 'mn+2'  -0.3013  4.0  1.0
'mncl3-' 2   1.00 'mn+2'   3.00 'cl-'   0.3324  4.0 -1.0
'mnco3(aq)' 2   1.00 'co3-2'   1.00 'mn+2'  -4.5200  3.0  0.0
'mnf+' 2   1.00 'f-'   1.00 'mn+2'  -1.4300  4.0  1.0
'mnh2po4+' 2   1.00 'h2po4-'   1.00 'mn+2'  -1.5000  4.0  1.0
'mnhco3+' 2   1.00 'hco3-'   1.00 'mn+2'  -0.8816  4.0  1.0
'mnhpo4(aq)' 2   1.00 'hpo4-2'   1.00 'mn+2'  -3.5800  3.0  0.0
'mnno3+' 2   1.00 'mn+2'   1.00 'no3-'  -0.2000  4.0  1.0
'mno4-' 3  -3.00 'h+'   1.00 'mn+2'   1.25 'o2(g)'  23.9192  4.0 -1.0
'mnoh+' 2  -1.00 'h+'   1.00 'mn+2'  10.5900  4.0  1.0
'mnpo4-' 2   1.00 'mn+2'   1.00 'po4-3'  -6.1800  4.0 -1.0
'mnseo4(aq)' 2   1.00 'mn+2'   1.00 'seo4-2'  -2.4300  3.0  0.0
'mnso4(aq)' 2   1.00 'mn+2'   1.00 'so4-2'  -2.3529  0.0  0.0
'n-butane(aq)' 2   0.50 'o2(g)'   2.00 'ethane(aq)' -35.8292  3.0  0.0
'n-butylbenzene(aq)' 2  -3.00 'o2(g)'   5.00 'benzene(aq)' 211.4404  3.0  0.0
'n-heptane(aq)' 2   1.25 'o2(g)'   3.50 'ethane(aq)' -89.1690  3.0  0.0
'n-heptylbenzene(aq)' 2  -5.25 'o2(g)'   6.50 'benzene(aq)' 377.6017  3.0  0.0
'n-hexane(aq)' 2   1.00 'o2(g)'   3.00 'ethane(aq)' -71.3197  3.0  0.0
'n-hexylbenzene(aq)' 2  -4.50 'o2(g)'   6.00 'benzene(aq)' 322.0534  3.0  0.0
'n-octane(aq)' 2   1.50 'o2(g)'   4.00 'ethane(aq)'-106.9744  3.0  0.0
'n-octylbenzene(aq)' 2  -6.00 'o2(g)'   7.00 'benzene(aq)' 432.7103  3.0  0.0
'n-pentane(aq)' 2   0.75 'o2(g)'   2.50 'ethane(aq)' -53.6462  3.0  0.0
'n-pentylbenzene(aq)' 2  -3.75 'o2(g)'   5.50 'benzene(aq)' 266.6589  3.0  0.0
'n-propylbenzene(aq)' 2  -2.25 'o2(g)'   4.50 'benzene(aq)' 156.5737  3.0  0.0
'na(o-phth)-' 2   1.00 '(o-phth)-2'   1.00 'na+'  -0.7000  4.0 -1.0
'na2p2o7-2' 2   2.00 'hpo4-2'   2.00 'na+'  -0.4461  4.0 -2.0
'nab(oh)4(aq)' 3  -1.00 'h+'   1.00 'b(oh)3(aq)'   1.00 'na+'   8.9740  3.0  0.0
'nabr(aq)' 2   1.00 'br-'   1.00 'na+'   1.3568  0.0  0.0
'nach3coo(aq)' 3  -1.00 'h+'   1.00 'acetic~acid(aq)'   1.00 'na+'   4.9372  0.0  0.0
'nacl(aq)' 2   1.00 'cl-'   1.00 'na+'   0.7770  3.0  0.0
'naco3-' 2   1.00 'co3-2'   1.00 'na+'  -0.5144  4.0 -1.0
'naf(aq)' 2   1.00 'f-'   1.00 'na+'   0.9976  0.0  0.0
'nah3sio4(aq)' 3  -1.00 'h+'   1.00 'na+'   1.00 'sio2(aq)'   8.6616  3.0  0.0
'nahco3(aq)' 2   1.00 'hco3-'   1.00 'na+'  -0.1541  3.0  0.0
'nahp2o7-2' 3   1.00 'h+'   1.00 'na+'   2.00 'hpo4-2'  -6.8498  4.0 -2.0
'nahpo4-' 2   1.00 'hpo4-2'   1.00 'na+'  -0.9200  4.0 -1.0
'nahsio3(aq)' 3  -1.00 'h+'   1.00 'na+'   1.00 'sio2(aq)'   8.3040  0.0  0.0
'nai(aq)' 2   1.00 'i-'   1.00 'na+'   1.5400  0.0  0.0
'naoh(aq)' 2  -1.00 'h+'   1.00 'na+'  14.1800  3.0  0.0
'nap2o7-3' 2   1.00 'na+'   2.00 'hpo4-2'   1.4539  4.0 -3.0
'naso4-' 2   1.00 'na+'   1.00 'so4-2'  -0.8200  4.0 -1.0
'nh3(aq)(bis)' 2   1.00 'nh4+'   1.00 'oh-'  -4.7541  3.0  0.0
'nh3(aq)' 2   1.00 'nh4+'   -1.00 'h+'  9.252  3.0  0.0
'nh4so4-' 2   1.00 'nh4+'   1.00 'so4-2'  -0.9400  4.0 -1.0
'ni(nh3)2+2' 3  -2.00 'h+'   1.00 'ni+2'   2.00 'nh4+'  13.4222  4.5  2.0
'ni(nh3)6+2' 3  -6.00 'h+'   1.00 'ni+2'   6.00 'nh4+'  46.7117  4.5  2.0
